Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
825.8985263941477,41.72763808233236,Husband,Service,4991249.963,52180.26647,Half yearly,4384165.26,Married,Medical,20.2490889714193,9.916040866599614,Kaithal,Haryana,136035,Traditional,Retail Agency,,7/23/2021 0:00,5/11/2022 0:00,9/28/2022 11:15,Cancellation,Other Reason,Misrepresentation
1157.2309544653492,36.3043044347973,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.88122089867003,9.992220376758333,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
982.1636618600414,54.46181439143008,Brother,Business,0 ," 600,000 ",Yearly," 2,400,000 ",Single,Non Medical,19.90664667017189,9.954020487651054,CHENNAI,Tamil Nadu,600110,ULIP,Retail Agency,,27-10-2021,-,-,Cancellation,Other Reason,Document Tampering
1079.2426588888975,35.03233721192315,Mother,Service,709936.8651,39971.36917,Yearly,396302.1897,Married,Non Medical,13.122559184459492,9.94850085212494,KANPUR DEHAT,Uttar Pradesh,209121,ULIP,Bancassurance,0.953438322707436,12/28/2022 0:00,-,-,Inforce,-,Misappropriating Funds
1165.0,46.0,Wife,Defense Retired,385000,51125,Yearly,420000,Married,Non Medical,15.0,10.0,Auraiya,Uttar Pradesh,206255,Traditional,Bancassurance,1.0,6/16/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1032.02096,47.75267799,Wife,Self-Employed,49968.47274,-15456.07841,Yearly,1615656.521,Married,Non Medical,10.29532138,9.99612203,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1173.9648679447375,46.831446095952984,Wife,Self-Employed,900000,12659.04,Yearly,525000,Married,Medical,21.806148190526333,10.114098142683895,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1008.5653464440112,48.24403038159112,Husband,Service,11762.16756,50445.67525,Yearly,-465394.2206,Married,Non Medical,9.34010941236988,10.148160528500592,Thane,Maharashtra,401303,ULIP,Retail Agency,,3/19/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1082.0,33.0,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.0,10.0,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1163.713195,37.0697387,Wife,Business,878636.6587,133076.9193,Yearly,442302.9616,Married,Non Medical,14.89859328,9.987504104,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1131.871783,42.19818347,Spouse,Service,4246616.811,603120.8987,Yearly,2306806.886,Married,Medical,10.5698267,9.996807962,Patna,Bihar,800020,ULIP,Bancassurance,1.062659392,-,-,-,Cancellation,Other Reason,Signature Forgery
1022.1638589368948,60.7885174116809,Son,Retired,1055799.635,109360.6947,Yearly,43320.56362,Married,Medical,9.721847781803142,2.878603324480044,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1203.0,42.0,Wife,Business,1650000,159885,Half yearly,500000,Married,Medical,36.0,10.0,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
923.015115406142,25.0,Nephew,Self-Employed,943708,74031,Monthly,6403724,divorced,Non Medical,26.0,13.0,K.V.Rangareddy,Gujarat,628741,ULIP,Mail and Others,1.139571826,05/31/2015 0:00,-,-,Inforce,Surrendered,No Fraud
237.78822052781751,43.0,Sister,Housewife,931587,42213,Single,5079642,Single,Medical,34.0,30.0,East Champaran,Haryana,593691,Variable,Mail and Others,1.1425183572224782,01/15/2017 0:00,-,-,Active,Regular Payment,No Fraud
1208.019372,41.23936236,Wife,Business,1685323.043,208244.763,Half yearly,240828.5444,Married,Medical,36.66704638,10.00402592,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1132.0,48.0,Brother,Agriculturist," 4,200,000 "," 600,000 ",Yearly," 2,400,000 ",Single,Non Medical,15.0,10.0,KULLU,Himachal Pradesh,175101,ULIP,Bancassurance,1.0,27-07-2023,-,-,Inforce,-,Document Tampering
981.0,59.0,Daughter,Service,0,261000,Yearly,3500000,divorced,Non Medical,10.0,10.0,JAIPUR,Rajasthan,302029,ULIP,Retail Agency,,6/23/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1028.905847,60.70423651,Son,Retired,1012019.965,119873.1093,Yearly,-826568.8535,Married,Medical,9.725323485,3.095202365,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
991.2438128073843,68.66702966052023,Son,Profession,-71843.29441,455944.6013,Yearly,2998572.291,Married,Non Medical,9.821824419022713,10.018801644562247,Indore,Madhya Pradesh,452001,ULIP,Retail Agency,,2/28/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1340.199794190279,45.48100969612631,Wife,Agriculturist,203998.1471,53950.32528,Quarterly,-535425.9484,Married,Medical,15.2985129593707,9.866538444693845,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1287.936572,45.602119,Husband,Service,1618199.914,203837.5466,Yearly,7596572.726,Married,Non Medical,7.900954449,10.00542672,GURGAON,Haryana,122001,Traditional,Institutional Alliance,,3/12/2015 0:00,-,-,Maturity,Unpaid,Signature Forgery
280.22411883814004,53.66576257815712,Son,Service,598205.6496,44595.02995,Yearly,3587537.27,Married,Non Medical,12.061604510690067,9.962615046139309,Khammam,Telangana,507001,ULIP,Bancassurance,0.8325794170984813,12/7/2021 0:00,-,-,Cancellation,Other Reason,Misrepresentation
142.98984284437998,54.05366628446471,Wife,Profession,-61144.24051,57232.83266,Yearly,-409227.7558,Married,Non Medical,15.343096404394544,10.063269749980993,PURI,Odisha,752050,Traditional,Retail Agency,,11/14/2022 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1270.0,57.0,Spouse,Business,0 ," 600,000 ",Yearly," 2,000,000 ",Married,Non Medical,10.0,10.0,SURAT,Gujarat,395007,Pension,Bancassurance,1.0,16-01-2023,-,-,Inforce,-,Document Tampering
950.2048408,62.10705319,Spouse,Retired,-129047.0001,203172.0451,Yearly,708014.4195,Married,Non Medical,14.52174346,9.99669183,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1039.074714,46.72904207,Wife,Self-Employed,95889.02943,54981.41827,Yearly,1449416.243,Married,Non Medical,10.45841677,9.940822705,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
976.5191375820874,63.19016588518939,Spouse,Retired,-57110.2062,156076.4938,Yearly,-4116694.781,Married,Non Medical,13.74039317025929,9.92717557154792,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1176.1369070620171,37.29052282664312,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.909104621386888,10.21391042780938,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
961.4802698,53.55035236,Son,Housewife,63601.65035,996695.6265,Yearly,3855760.853,Married,Non Medical,10.34796788,9.967488615,-,_Others,-,ULIP,Bancassurance,0.986323341,7/31/2019 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
956.3521549254601,67.52930891337678,Wife,Retired,0,500000,Yearly,90000,Married,Non Medical,10.081533361301258,9.913397083714289,Thanjavur,Tamil Nadu,612001,ULIP,Bancassurance,1.0023944652859684,1/18/2019 0:00,-,-,Cancellation,Other Reason,Misselling 
196.1080869,48.93667162,Spouse,Agriculturist,204339.1412,-12737.83112,Yearly,1731713.932,Married,Medical,9.954253411,10.00073048,BAREILLY,Uttar Pradesh,243201,Traditional,Institutional Alliance,,1/4/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1171.5366829262343,36.519591772901954,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.404186289812145,10.047409863364722,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
977.150073,60.83322154,Spouse,Retired,-41456.66255,178917.0539,Yearly,835166.2116,Married,Non Medical,15.51240255,9.988921565,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
978.6262673,50.75266906,Husband,Service,81954.81458,94143.42024,Yearly,3323731.007,Married,Non Medical,14.99949841,10.00116844,Thane,Maharashtra,401303,ULIP,Retail Agency,,4/15/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
996.192739821645,60.00288436010141,Son,Retired,945169.746,112527.3583,Yearly,585803.6963,Married,Medical,8.972121538131681,3.421088507320245,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
819.4714184530186,57.59667876233899,Spouse,Service,686924.5225,-26882.93018,Monthly,1586082.037,Married,Medical,22.984244842922376,10.323200365067947,KOKRAJHAR,Assam,783372,Traditional,Retail Agency,,6/27/2022 0:00,-,-,Cancellation,Other Reason,Misrepresentation
960.0188014,58.60107726,Husband,Retired,332098.2926,57001.56551,Yearly,3563347.225,Married,Non Medical,10.07281981,9.997402493,KANPUR DEHAT,Uttar Pradesh,209111,ULIP,Bancassurance,0.984219747,10/17/2019 0:00,-,-,Inforce,-,Misappropriating Funds
976.44799737894,41.22447725347663,Spouse,Service,4031878.249,731937.2761,Yearly,1512488.415,Married,Medical,7.550716946416603,10.376356937688708,-,-,-,Traditional,Bancassurance,0.9995105598669273,1/31/2016 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1234.676678346652,43.185521203013096,Husband,Business,153520.4568,990588.011,Yearly,6815496.623,Married,Non Medical,9.476339483872108,9.895656699268628,Panipat,Haryana,132103,Pension,Bancassurance,0.9425137463841972,12/6/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
-10.92600134112208,26.0,Grand Daughter,Family Pension,1984075,137230,Monthly,2066116,Single,Non Medical,9.0,30.0,JUNAGADH,Manipur,216440,Pension,Bancassurance,1.1677107848087074,05/05/2013 0:00,-,-,Active,Reinstated,No Fraud
1264.9539049681182,9.615761981965978,Wife,Service,1761519,130802,Half yearly,5964932,widowed,Medical,5.472184971636478,35.28109744639957,Ajmer,Tripura,298087,ULIP,Institutional Alliance,0.9434889771750298,03/10/2019 0:00,-,-,Active,Surrendered,No Fraud
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
385.5210345,49.89780739,Wife,Business,1035061.1,93822.02832,Yearly,-887808.8396,Married,Non Medical,11.59949823,9.9920103,SEONI,Madhya Pradesh,480661,ULIP,Retail Agency,,4/10/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1041.5725,59.97454671,Son,Retired,1022825.686,124957.1918,Yearly,2243484.453,Married,Medical,9.768962867,3.014927308,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1291.1586598288052,44.99197994773494,Wife,Agriculturist,401397.0596,50411.09747,Quarterly,-890760.5135,Married,Medical,14.656314809238268,10.042041868682071,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
973.991441116249,61.1088724293968,Spouse,Retired,0,200000,Yearly,600000,Married,Non Medical,14.83576724591822,10.17375455837146,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1033.837864,60.02909158,Son,Retired,1055799.635,109360.6947,Yearly,43320.56362,Married,Medical,9.670732818,3.003514371,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1052.504688130159,47.33496443026551,Wife,Self-Employed,118169.037,33518.47667,Yearly,206939.5279,Married,Non Medical,11.015319626673506,10.365044738839666,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
350.8140814085159,53.52412613607567,Spouse,Service,578974.3358,-17587.50173,Yearly,235893.7963,Married,Non Medical,15.198700944556723,10.250707643733191,GURDASPUR,Punjab,145025,ULIP,Bancassurance,0.9654816610887152,1/5/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1162.017979,47.28569151,Wife,Self-Employed,1029058.655,19237.83989,Yearly,1464636.832,Married,Medical,22.94462965,10.01498001,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1169.903487043733,36.67728822866852,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.52426722023716,10.127203001935252,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1183.9367497693872,45.656410208926765,Wife,Retired,53890.85397,1994160.74,Single,2392238.481,Married,Non Medical,70.8242821351367,9.807994249406317,LUCKNOW,Uttar Pradesh,226002,Pension,Bancassurance,1.2530280413935762,10/12/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1091.136094250652,31.45635303474489,Brother,Service,84355.55128,27642.12072,Yearly,560942.4555,Married,Non Medical,15.266402133061746,10.06299969786824,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1065.129526,42.25386397,Spouse,Agriculturist,253065.7078,10953.02814,Yearly,-231616.7052,Married,Non Medical,10.45403479,10.09712832,Vishakapatnam,Andhra Pradesh,531027,Traditional,Retail Agency,,-,-,-,Cancellation,Other Reason,Claims Fraud
873.3923352,57.06852632,Son,Service,779335.5048,-6344.004924,Yearly,-3212869.007,Married,Medical,26.43566965,9.797360688,MAHABUBNAGAR,Telangana,509202,Traditional,Bancassurance,0.963665599,6/29/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
926.3177469,46.39601472,Husband,Service,-91521.50595,86499.92334,Yearly,-732210.3544,Married,Non Medical,9.811790104,10.06080214,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1082.0,33.0,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.0,10.0,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1047.7140144122338,60.90255725649366,Son,Retired,1046656.791,87989.34327,Yearly,-1029073.585,Married,Medical,9.262033501786487,2.85308183097924,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1043.351630043699,53.61449532121966,Wife,Service,203616.7604,240237.7166,Yearly,3062341.076,Married,Non Medical,10.138817511188016,10.06858258083776,Madurai,Tamil Nadu,625706,ULIP,Bancassurance,0.9560138206506098,3/31/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1037.0,47.0,Wife,Self-Employed,125000,5000,Yearly,240000,Married,Non Medical,10.0,10.0,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1080.0537614383272,43.847066081550985,Father,Profession,1004458.752,99794.25186,Yearly,2595209.519,Married,Non Medical,12.867556322227232,10.151410036714864,PARGANAS  NORTH,West Bengal,743165,ULIP,Retail Agency,,9/26/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
993.5323834,66.08745369,Wife,Retired,262461.2154,476837.6986,Yearly,2767503.848,Married,Non Medical,10.85382697,9.994361895,Thanjavur,Tamil Nadu,612001,ULIP,Bancassurance,0.95936024,1/18/2019 0:00,-,-,Cancellation,Other Reason,Misselling 
996.4404809,59.36262622,Son,Retired,-61221.04145,353407.2199,Yearly,1524632.563,widowed,Non Medical,10.19357234,10.01165385,JODHPUR,Rajasthan,342008,ULIP,Retail Agency,,12/31/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
948.2595851,60.48586062,Spouse,Retired,14131.38358,146865.8339,Yearly,-115064.5561,Married,Non Medical,15.913721,9.975927441,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1054.0378317207828,43.4420318018502,Father,Profession,1232757.753,108856.5568,Yearly,1223279.942,Married,Non Medical,12.3462503457389,10.000020866064714,PARGANAS  NORTH,West Bengal,743165,ULIP,Retail Agency,,9/26/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1140.0,33.0,Father,Service," 10,500,000 "," 1,500,000 ",Yearly," 4,500,000 ",Married,Non Medical,10.0,10.0,Buland Shahar,Uttar Pradesh,203205,ULIP,Bancassurance,1.0,30-09-2023,-,-,Cancellation,Other Reason,Document Tampering
588.3233831781139,50.4417381783184,Wife,Service,1000000,54131,Yearly,840000,Married,Medical,9.940384237702544,9.598884554851951,BOKARO STEEL CITY,Jharkhand,827013,Traditional,Bancassurance,0.8977191260120054,10/14/2022 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1180.13955,47.30224632,Wife,Self-Employed,823316.4336,75739.99605,Yearly,1127352.247,Married,Medical,22.2110843,10.01007421,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1363.114375,19.73128456,Son,Business,362506.5298,-21619.58882,Yearly,-708286.2766,Single,Non Medical,10.31353421,9.935959531,Guna,Madhya Pradesh,473001,Variable,Bancassurance,7.036728857,3/20/2013 0:00,-,-,Maturity,Disinvested Unpaid,Misselling 
983.3442008,60.7005231,Spouse,Retired,-23751.43893,193755.904,Yearly,1086286.21,Married,Non Medical,15.92712513,9.952846023,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1191.6778025040087,54.63658089413058,Son,Service,2301006.455,200255.5614,Yearly,395303.7447,Married,Non Medical,26.907078096192503,9.96885729083504,Ghaziabad,Uttar Pradesh,201008,Traditional,Bancassurance,1.07247569308286,4/8/2022 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1162.505267,11.67703777,Spouse,Business,197542.9985,47495.0096,Yearly,-2211704.15,Married,Non Medical,11.50707555,10.01326728,Amritsar,Punjab,143003,Traditional,Institutional Alliance,,3/3/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1166.5844702501115,11.464458430726731,Spouse,Business,187955.9991,10828.27015,Yearly,-1160645.884,Married,Non Medical,11.252934548969764,10.18410483365476,Amritsar,Punjab,143003,Traditional,Institutional Alliance,,3/3/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1019.0,53.0,Son,Housewife,0 ," 900,000 ",Yearly," 2,780,000 ",Married,Non Medical,10.0,10.0,BHARUCH,Gujarat,393010,ULIP,Bancassurance,1.0,26-12-2022,-,-,Lapse,Surrendered Reinvested Auto,Document Tampering
1082.0,33.0,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.0,10.0,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1162.896792,27.57755345,Mother,Service,567964.6967,67248.00569,Monthly,-2039919.665,Single,Non Medical,10.20956271,9.996742382,Hyderabad,Telangana,500020,ULIP,Retail Agency,,9/10/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
